                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     70,                 1.0261,                0.62816,                 1.7226,                0.75348,                0.67352,                0.73322,                0.55071,                0.99716,                0.54592,                 1.9288,              0.0057306,              0.0057306,              0.0057306
                     71,                 1.0237,                 0.6306,                 1.7083,                0.75406,                0.67342,                0.73351,                0.55102,                 0.9973,                0.54622,                 1.9276,              0.0056688,              0.0056688,              0.0056688
                     72,                 1.0218,                0.62867,                 1.7132,                0.75433,                0.67328,                0.73352,                0.55121,                0.99733,                 0.5465,                 1.9267,              0.0056069,              0.0056069,              0.0056069
                     73,                 1.0191,                0.62557,                 1.7111,                0.75659,                0.67154,                0.73371,                0.55139,                0.99749,                 0.5468,                 1.9256,               0.005545,               0.005545,               0.005545
                     74,                 1.0179,                0.62603,                 1.7038,                0.75706,                 0.6717,                0.73384,                 0.5516,                0.99743,                0.54713,                 1.9245,              0.0054831,              0.0054831,              0.0054831
                     75,                 1.0161,                 0.6235,                 1.7014,                0.75988,                0.66975,                0.73397,                 0.5518,                0.99723,                0.54737,                 1.9237,              0.0054212,              0.0054212,              0.0054212
                     76,                 1.0166,                0.62223,                 1.7035,                0.75833,                0.67044,                0.73424,                0.55208,                0.99741,                0.54767,                 1.9228,              0.0053594,              0.0053594,              0.0053594
                     77,                 1.0109,                0.61981,                 1.6916,                0.75715,                0.67143,                0.73453,                0.55234,                0.99775,                0.54795,                 1.9218,              0.0052975,              0.0052975,              0.0052975
                     78,                 1.0108,                0.61966,                 1.6902,                0.75781,                0.67151,                0.73455,                0.55222,                0.99778,                0.54829,                 1.9209,              0.0052356,              0.0052356,              0.0052356
                     79,                 1.0122,                0.62157,                 1.6948,                0.75825,                0.67179,                0.73464,                0.55231,                0.99818,                0.54861,                 1.9198,              0.0051737,              0.0051737,              0.0051737
                     80,                 1.0132,                0.62125,                 1.7011,                0.75818,                0.67194,                0.73495,                 0.5526,                0.99824,                0.54887,                  1.919,              0.0051119,              0.0051119,              0.0051119
                     81,                 1.0058,                0.61638,                 1.6884,                0.76189,                0.66973,                0.73507,                0.55285,                0.99817,                0.54912,                  1.918,                0.00505,                0.00505,                0.00505
                     82,                 1.0062,                0.61658,                 1.6852,                0.76048,                0.67096,                0.73499,                0.55296,                0.99824,                0.54937,                 1.9168,              0.0049881,              0.0049881,              0.0049881
                     83,                  1.005,                0.61712,                 1.6864,                0.75788,                0.67266,                0.73516,                0.55309,                0.99829,                 0.5497,                 1.9154,              0.0049263,              0.0049263,              0.0049263
                     84,                 1.0037,                 0.6173,                 1.6829,                0.75909,                0.67228,                0.73512,                0.55334,                0.99841,                0.55009,                  1.914,              0.0048644,              0.0048644,              0.0048644
                     85,                 1.0017,                0.61226,                  1.687,                0.75867,                0.67314,                0.73545,                0.55365,                0.99824,                0.55048,                 1.9125,              0.0048025,              0.0048025,              0.0048025
                     86,                  1.001,                0.61524,                 1.6768,                0.75777,                0.67403,                0.73559,                0.55392,                0.99803,                0.55084,                 1.9111,              0.0047406,              0.0047406,              0.0047406
                     87,                0.99622,                0.60842,                 1.6733,                0.75671,                0.67476,                0.73594,                0.55418,                0.99808,                0.55115,                 1.9096,              0.0046788,              0.0046788,              0.0046788
                     88,                0.99888,                0.61286,                 1.6791,                0.75626,                0.67523,                0.73593,                0.55405,                0.99816,                0.55145,                 1.9083,              0.0046169,              0.0046169,              0.0046169
                     89,                0.99451,                0.60791,                 1.6773,                0.75574,                0.67541,                 0.7361,                 0.5543,                0.99787,                0.55165,                 1.9069,               0.004555,               0.004555,               0.004555
                     90,                0.99107,                0.60684,                 1.6737,                 0.7569,                0.67526,                0.73616,                0.55446,                0.99778,                0.55211,                 1.9051,              0.0044931,              0.0044931,              0.0044931
                     91,                0.99166,                0.60549,                  1.668,                0.75425,                 0.6777,                 0.7365,                0.55484,                0.99778,                0.55249,                 1.9033,              0.0044313,              0.0044313,              0.0044313
                     92,                0.99347,                  0.609,                 1.6711,                0.75241,                0.67983,                0.73685,                0.55512,                0.99778,                0.55284,                 1.9016,              0.0043694,              0.0043694,              0.0043694
                     93,                0.98947,                0.60606,                 1.6615,                0.75257,                0.67993,                0.73691,                0.55534,                0.99769,                0.55312,                 1.8998,              0.0043075,              0.0043075,              0.0043075
                     94,                0.98929,                0.60369,                 1.6679,                0.75289,                0.67979,                0.73719,                 0.5557,                0.99771,                0.55339,                 1.8978,              0.0042456,              0.0042456,              0.0042456
                     95,                0.98826,                0.60409,                 1.6631,                0.75311,                0.67967,                0.73732,                0.55586,                0.99768,                0.55372,                 1.8957,              0.0041837,              0.0041837,              0.0041837
                     96,                0.98866,                0.60382,                 1.6671,                0.75282,                0.68017,                0.73726,                0.55574,                0.99756,                0.55399,                 1.8939,              0.0041219,              0.0041219,              0.0041219
                     97,                0.98483,                0.60133,                 1.6587,                 0.7528,                0.67993,                0.73734,                0.55601,                0.99736,                0.55427,                 1.8919,                0.00406,                0.00406,                0.00406
                     98,                0.98433,                0.60036,                 1.6579,                0.75341,                0.68005,                0.73738,                0.55613,                0.99711,                0.55441,                 1.8901,              0.0039981,              0.0039981,              0.0039981
                     99,                0.98235,                0.59828,                  1.658,                0.75314,                0.68044,                0.73736,                0.55628,                0.99698,                0.55451,                  1.888,              0.0039362,              0.0039362,              0.0039362
                    100,                0.98222,                0.59927,                 1.6544,                0.75291,                 0.6805,                0.73731,                0.55635,                0.99688,                0.55482,                 1.8861,              0.0038744,              0.0038744,              0.0038744
                    101,                0.98119,                0.59758,                 1.6555,                0.75223,                0.68123,                0.73734,                0.55645,                0.99684,                0.55486,                 1.8838,              0.0038125,              0.0038125,              0.0038125
                    102,                0.97995,                0.59913,                 1.6578,                0.75228,                0.68132,                0.73725,                0.55648,                0.99651,                 0.5549,                 1.8816,              0.0037506,              0.0037506,              0.0037506
                    103,                0.97707,                0.59613,                 1.6491,                0.75424,                 0.6798,                0.73731,                0.55661,                0.99637,                0.55504,                 1.8793,              0.0036888,              0.0036888,              0.0036888
                    104,                0.97382,                0.59415,                 1.6523,                0.75372,                0.68041,                0.73732,                0.55682,                0.99585,                 0.5549,                 1.8772,              0.0036269,              0.0036269,              0.0036269
                    105,                0.97496,                0.59166,                 1.6457,                0.75434,                0.67962,                0.73729,                0.55689,                0.99562,                 0.5549,                 1.8751,               0.003565,               0.003565,               0.003565
                    106,                0.97328,                0.59374,                 1.6478,                0.75476,                0.67958,                0.73748,                0.55716,                0.99523,                0.55482,                 1.8727,              0.0035031,              0.0035031,              0.0035031
                    107,                0.96889,                0.58797,                 1.6411,                0.75452,                0.68005,                0.73757,                0.55736,                0.99483,                0.55465,                 1.8705,              0.0034413,              0.0034413,              0.0034413
                    108,                0.97119,                0.59168,                  1.644,                0.75355,                0.68072,                0.73751,                0.55734,                0.99446,                0.55452,                 1.8682,              0.0033794,              0.0033794,              0.0033794
                    109,                0.96673,                0.58685,                  1.637,                0.75377,                0.68099,                0.73755,                0.55757,                0.99388,                0.55426,                 1.8662,              0.0033175,              0.0033175,              0.0033175
                    110,                0.96533,                0.58522,                 1.6386,                0.75448,                0.68089,                0.73769,                0.55762,                0.99364,                0.55403,                 1.8639,              0.0032556,              0.0032556,              0.0032556
