                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     57,                0.93403,                0.64844,                  1.536,                0.72363,                 0.7059,                0.72313,                0.55983,                0.77743,                0.49796,                 1.5847,               0.006304,               0.006304,               0.006304
                     58,                0.93031,                0.64262,                 1.5314,                 0.7216,                0.70798,                0.72302,                0.55991,                0.77713,                0.49765,                  1.584,               0.006238,               0.006238,               0.006238
                     59,                0.93504,                0.64729,                 1.5403,                0.72285,                0.70729,                0.72338,                 0.5601,                0.77701,                0.49742,                 1.5839,               0.006172,               0.006172,               0.006172
                     60,                0.93637,                0.65114,                 1.5402,                0.72447,                0.70581,                0.72396,                0.56028,                0.77689,                0.49729,                 1.5837,               0.006106,               0.006106,               0.006106
                     61,                0.93286,                0.64791,                 1.5368,                0.72547,                 0.7051,                0.72408,                0.56043,                0.77658,                0.49701,                 1.5837,                0.00604,                0.00604,                0.00604
                     62,                0.93432,                0.64817,                 1.5412,                 0.7264,                 0.7057,                0.72441,                0.56085,                0.77653,                0.49647,                 1.5835,               0.005974,               0.005974,               0.005974
                     63,                0.93359,                0.64646,                 1.5349,                0.72845,                0.70391,                0.72482,                0.56111,                0.77628,                0.49622,                 1.5833,               0.005908,               0.005908,               0.005908
                     64,                 0.9309,                0.64468,                 1.5381,                0.72871,                0.70393,                0.72495,                0.56161,                0.77613,                0.49576,                  1.583,               0.005842,               0.005842,               0.005842
                     65,                0.92547,                0.63792,                 1.5337,                 0.7285,                0.70449,                0.72478,                0.56131,                 0.7761,                0.49573,                  1.583,               0.005776,               0.005776,               0.005776
                     66,                0.92399,                0.63572,                 1.5326,                0.72736,                0.70447,                 0.7249,                0.56156,                0.77603,                0.49567,                  1.583,                0.00571,                0.00571,                0.00571
                     67,                0.92798,                0.64193,                 1.5334,                0.72674,                0.70548,                0.72489,                0.56195,                 0.7759,                0.49549,                 1.5829,               0.005644,               0.005644,               0.005644
                     68,                0.92459,                 0.6408,                 1.5319,                0.72902,                0.70612,                0.72533,                0.56221,                0.77567,                 0.4952,                 1.5828,               0.005578,               0.005578,               0.005578
                     69,                0.92807,                0.64132,                 1.5379,                0.72849,                 0.7064,                0.72539,                0.56233,                0.77551,                0.49483,                 1.5826,               0.005512,               0.005512,               0.005512
                     70,                0.92765,                0.64116,                 1.5305,                0.72841,                0.70688,                0.72577,                0.56278,                0.77532,                0.49448,                 1.5825,               0.005446,               0.005446,               0.005446
                     71,                0.92537,                0.63933,                 1.5335,                0.73077,                0.70515,                0.72602,                0.56284,                0.77525,                 0.4942,                 1.5823,                0.00538,                0.00538,                0.00538
                     72,                0.92142,                0.63677,                 1.5238,                0.73472,                0.70377,                0.72667,                0.56344,                0.77509,                0.49379,                 1.5821,               0.005314,               0.005314,               0.005314
                     73,                0.92142,                 0.6356,                 1.5251,                0.73635,                0.70272,                  0.727,                0.56373,                0.77482,                0.49349,                 1.5819,               0.005248,               0.005248,               0.005248
                     74,                0.92057,                 0.6333,                 1.5284,                0.73571,                 0.7048,                 0.7273,                0.56485,                 0.7747,                0.49312,                 1.5816,               0.005182,               0.005182,               0.005182
                     75,                0.92008,                0.63279,                 1.5271,                0.73612,                0.70443,                0.72764,                0.56514,                0.77444,                0.49265,                 1.5813,               0.005116,               0.005116,               0.005116
                     76,                0.91318,                0.62418,                 1.5238,                0.73624,                0.70508,                 0.7278,                0.56524,                0.77439,                 0.4926,                 1.5812,                0.00505,                0.00505,                0.00505
                     77,                 0.9171,                0.63023,                 1.5257,                0.73577,                0.70563,                0.72795,                0.56547,                0.77434,                 0.4925,                 1.5812,               0.004984,               0.004984,               0.004984
                     78,                0.91474,                0.62999,                 1.5256,                0.73341,                0.70668,                0.72826,                 0.5655,                0.77411,                0.49226,                 1.5811,               0.004918,               0.004918,               0.004918
                     79,                0.91755,                0.63087,                 1.5305,                0.73431,                0.70682,                0.72825,                 0.5655,                0.77391,                0.49212,                  1.581,               0.004852,               0.004852,               0.004852
                     80,                0.91848,                0.63184,                 1.5249,                0.73406,                 0.7066,                0.72868,                0.56563,                0.77368,                0.49181,                 1.5809,               0.004786,               0.004786,               0.004786
                     81,                0.91689,                0.63032,                 1.5294,                0.73456,                0.70729,                0.72927,                0.56612,                0.77357,                0.49154,                 1.5807,                0.00472,                0.00472,                0.00472
                     82,                0.91279,                0.62773,                 1.5201,                0.73676,                0.70676,                0.72914,                0.56634,                 0.7734,                0.49119,                 1.5803,               0.004654,               0.004654,               0.004654
                     83,                0.91298,                0.62727,                 1.5204,                0.73583,                0.70765,                0.72987,                0.56691,                0.77312,                0.49091,                 1.5803,               0.004588,               0.004588,               0.004588
                     84,                0.91346,                0.62645,                 1.5256,                0.73638,                0.70751,                0.73023,                0.56745,                0.77292,                 0.4906,                 1.5802,               0.004522,               0.004522,               0.004522
                     85,                0.91231,                0.62481,                  1.523,                0.73867,                0.70596,                0.73065,                0.56781,                0.77271,                 0.4902,                 1.5799,               0.004456,               0.004456,               0.004456
                     86,                0.91248,                0.62423,                 1.5229,                0.73978,                0.70672,                0.73092,                0.56835,                0.77257,                0.48988,                 1.5797,                0.00439,                0.00439,                0.00439
                     87,                0.90557,                0.62049,                 1.5155,                0.74147,                0.70411,                0.73139,                0.56899,                0.77256,                0.48975,                 1.5793,               0.004324,               0.004324,               0.004324
                     88,                0.90524,                0.61737,                 1.5157,                0.74168,                  0.705,                0.73176,                0.56936,                0.77239,                0.48937,                 1.5791,               0.004258,               0.004258,               0.004258
                     89,                0.90813,                0.61725,                 1.5239,                0.74172,                0.70563,                 0.7321,                0.56973,                0.77234,                 0.4892,                 1.5788,               0.004192,               0.004192,               0.004192
                     90,                0.90712,                0.61821,                 1.5179,                0.74241,                0.70611,                0.73241,                0.56971,                0.77224,                0.48885,                 1.5784,               0.004126,               0.004126,               0.004126
                     91,                0.90169,                0.61358,                 1.5155,                0.74261,                0.70769,                0.73291,                0.56998,                0.77207,                 0.4885,                 1.5781,                0.00406,                0.00406,                0.00406
                     92,                0.90286,                0.61402,                 1.5167,                 0.7422,                0.70737,                0.73358,                0.57043,                0.77196,                 0.4882,                 1.5778,               0.003994,               0.003994,               0.003994
                     93,                0.89627,                0.60635,                 1.5187,                0.74306,                0.70794,                 0.7342,                0.57102,                0.77184,                0.48784,                 1.5776,               0.003928,               0.003928,               0.003928
                     94,                 0.8943,                0.60776,                 1.5168,                0.74544,                0.70711,                0.73495,                0.57141,                0.77167,                0.48743,                 1.5772,               0.003862,               0.003862,               0.003862
                     95,                0.89728,                0.60732,                 1.5124,                0.74629,                0.70676,                0.73548,                 0.5723,                0.77145,                0.48714,                 1.5768,               0.003796,               0.003796,               0.003796
                     96,                0.89383,                0.60294,                 1.5086,                0.74801,                0.70773,                0.73619,                0.57301,                0.77116,                0.48681,                 1.5766,                0.00373,                0.00373,                0.00373
                     97,                0.89358,                0.60268,                 1.5094,                0.74732,                0.70802,                0.73611,                0.57307,                0.77109,                 0.4867,                 1.5767,               0.003664,               0.003664,               0.003664
                     98,                0.89633,                0.60634,                 1.5104,                0.74846,                 0.7074,                 0.7363,                0.57322,                0.77098,                0.48652,                 1.5765,               0.003598,               0.003598,               0.003598
                     99,                0.89402,                 0.6058,                 1.5097,                0.74564,                0.70965,                0.73677,                 0.5735,                0.77091,                0.48635,                 1.5764,               0.003532,               0.003532,               0.003532
                    100,                0.89694,                 0.6071,                 1.5151,                0.74743,                0.70866,                0.73673,                0.57373,                 0.7707,                  0.486,                 1.5765,               0.003466,               0.003466,               0.003466
