                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.85816,                0.55857,                 1.5351,                0.78627,                0.72154,                0.76342,                 0.5924,                 0.7738,                 0.4671,                 1.5879,              0.0062875,              0.0062875,              0.0062875
                     77,                0.85582,                0.55585,                 1.5367,                0.78503,                0.72271,                0.76362,                0.59252,                0.77371,                0.46708,                 1.5877,               0.006238,               0.006238,               0.006238
                     78,                0.85417,                0.55501,                 1.5304,                0.78682,                0.72151,                0.76428,                0.59291,                 0.7736,                0.46694,                 1.5872,              0.0061885,              0.0061885,              0.0061885
                     79,                0.85439,                0.55346,                 1.5306,                0.78641,                0.72394,                0.76498,                0.59341,                0.77366,                0.46666,                 1.5869,               0.006139,               0.006139,               0.006139
                     80,                0.85348,                0.55403,                 1.5288,                0.78585,                0.72446,                0.76557,                0.59365,                0.77379,                0.46647,                 1.5865,              0.0060895,              0.0060895,              0.0060895
                     81,                 0.8511,                0.54988,                  1.529,                0.79145,                 0.7222,                0.76642,                0.59435,                0.77366,                0.46612,                 1.5859,                0.00604,                0.00604,                0.00604
                     82,                0.85158,                 0.5514,                 1.5332,                0.79228,                0.72173,                0.76694,                0.59524,                0.77337,                0.46608,                 1.5855,              0.0059905,              0.0059905,              0.0059905
                     83,                0.85047,                0.54924,                 1.5322,                0.79107,                0.72249,                0.76743,                 0.5957,                0.77324,                0.46609,                 1.5848,               0.005941,               0.005941,               0.005941
                     84,                0.84862,                0.54799,                 1.5318,                0.79348,                0.72079,                0.76802,                0.59618,                0.77333,                0.46596,                 1.5846,              0.0058915,              0.0058915,              0.0058915
                     85,                0.84731,                 0.5459,                 1.5265,                0.79213,                0.72241,                0.76852,                0.59698,                 0.7733,                0.46578,                 1.5841,               0.005842,               0.005842,               0.005842
                     86,                0.84659,                0.54438,                 1.5269,                0.79736,                0.71848,                0.76913,                0.59751,                0.77344,                0.46574,                 1.5839,              0.0057925,              0.0057925,              0.0057925
                     87,                0.84339,                0.54243,                 1.5292,                0.78749,                0.72653,                0.76919,                0.59782,                0.77374,                0.46573,                 1.5839,               0.005743,               0.005743,               0.005743
                     88,                0.84376,                0.54299,                 1.5218,                0.78854,                0.72919,                0.76959,                0.59805,                0.77387,                0.46578,                 1.5835,              0.0056935,              0.0056935,              0.0056935
                     89,                0.84145,                0.53953,                 1.5255,                0.79459,                0.72097,                0.77015,                0.59852,                0.77401,                0.46573,                 1.5833,               0.005644,               0.005644,               0.005644
                     90,                0.83965,                0.53765,                 1.5234,                0.79063,                0.72861,                0.77083,                0.59902,                0.77423,                0.46553,                  1.583,              0.0055945,              0.0055945,              0.0055945
                     91,                 0.8398,                0.53849,                 1.5219,                 0.7894,                 0.7295,                 0.7713,                0.59907,                0.77436,                0.46558,                 1.5826,               0.005545,               0.005545,               0.005545
                     92,                0.83792,                0.54025,                 1.5201,                0.78986,                0.72913,                0.77202,                0.59962,                0.77482,                0.46554,                 1.5829,              0.0054955,              0.0054955,              0.0054955
                     93,                 0.8358,                0.53528,                 1.5135,                0.78877,                 0.7287,                0.77244,                0.59994,                0.77486,                0.46552,                 1.5826,               0.005446,               0.005446,               0.005446
                     94,                 0.8358,                0.53483,                 1.5205,                0.78997,                0.72752,                0.77289,                0.60033,                0.77469,                0.46544,                 1.5821,              0.0053965,              0.0053965,              0.0053965
                     95,                0.83532,                0.53193,                 1.5136,                0.79167,                 0.7272,                0.77337,                0.60078,                0.77472,                0.46548,                  1.582,               0.005347,               0.005347,               0.005347
                     96,                0.83597,                0.53352,                 1.5127,                0.79473,                0.72662,                0.77343,                0.60131,                0.77482,                0.46548,                 1.5817,              0.0052975,              0.0052975,              0.0052975
                     97,                0.83056,                0.53036,                 1.5095,                0.79521,                0.72734,                0.77408,                0.60167,                0.77454,                0.46544,                 1.5812,               0.005248,               0.005248,               0.005248
                     98,                0.83218,                0.52927,                 1.5165,                0.79847,                0.72462,                0.77467,                0.60209,                0.77457,                0.46533,                 1.5809,              0.0051985,              0.0051985,              0.0051985
                     99,                0.83208,                 0.5302,                 1.5164,                0.79796,                0.72522,                0.77524,                0.60236,                0.77445,                 0.4651,                 1.5802,               0.005149,               0.005149,               0.005149
                    100,                0.82617,                0.52593,                 1.5054,                0.79925,                0.72671,                0.77542,                0.60283,                0.77426,                0.46493,                 1.5797,              0.0050995,              0.0050995,              0.0050995
                    101,                0.82672,                0.52399,                 1.5115,                 0.7985,                 0.7288,                0.77574,                0.60271,                 0.7741,                0.46498,                 1.5791,                0.00505,                0.00505,                0.00505
                    102,                0.82613,                0.52507,                 1.5108,                0.79743,                0.72984,                0.77584,                0.60297,                0.77394,                 0.4647,                 1.5787,              0.0050005,              0.0050005,              0.0050005
                    103,                0.82293,                0.52336,                 1.5097,                0.80047,                0.72819,                0.77613,                0.60347,                0.77358,                0.46443,                  1.578,               0.004951,               0.004951,               0.004951
                    104,                0.81269,                0.51317,                 1.4968,                0.80238,                0.72575,                0.77602,                0.60323,                0.77334,                0.46411,                 1.5779,              0.0049015,              0.0049015,              0.0049015
                    105,                0.82098,                0.52014,                 1.5093,                0.80396,                 0.7257,                0.77599,                0.60346,                0.77306,                0.46369,                 1.5779,               0.004852,               0.004852,               0.004852
                    106,                0.82466,                0.52316,                 1.5066,                0.80607,                0.72188,                0.77573,                 0.6034,                0.77277,                0.46348,                  1.578,              0.0048025,              0.0048025,              0.0048025
                    107,                0.82677,                0.52793,                 1.5089,                0.80511,                 0.7227,                0.77572,                0.60351,                0.77254,                0.46314,                  1.578,               0.004753,               0.004753,               0.004753
                    108,                0.82762,                0.52577,                 1.5131,                0.80481,                0.72275,                0.77578,                0.60332,                0.77247,                0.46275,                 1.5779,              0.0047035,              0.0047035,              0.0047035
                    109,                0.82802,                0.52702,                 1.5109,                0.80469,                0.72134,                0.77572,                0.60309,                0.77237,                0.46235,                  1.578,               0.004654,               0.004654,               0.004654
                    110,                   0.83,                0.52979,                  1.513,                0.80636,                0.71973,                0.77583,                0.60328,                0.77208,                0.46206,                 1.5777,              0.0046045,              0.0046045,              0.0046045
                    111,                0.82766,                0.52604,                 1.5147,                 0.8044,                0.72141,                0.77568,                0.60344,                0.77169,                0.46166,                 1.5774,               0.004555,               0.004555,               0.004555
                    112,                 0.8267,                 0.5259,                 1.5117,                 0.8061,                0.71954,                0.77586,                0.60401,                0.77139,                0.46146,                 1.5772,              0.0045055,              0.0045055,              0.0045055
                    113,                0.82737,                0.52567,                 1.5096,                0.78871,                 0.7326,                0.77553,                0.60393,                0.77123,                0.46129,                 1.5771,               0.004456,               0.004456,               0.004456
                    114,                 0.8247,                0.52557,                 1.5083,                0.78201,                0.73833,                0.77534,                0.60378,                0.77092,                0.46112,                 1.5769,              0.0044065,              0.0044065,              0.0044065
                    115,                0.82286,                0.52345,                 1.5124,                0.78186,                0.73767,                0.77557,                0.60412,                0.77075,                0.46078,                 1.5767,               0.004357,               0.004357,               0.004357
                    116,                0.82075,                0.52215,                 1.5072,                0.78042,                0.73916,                0.77573,                0.60441,                0.77026,                0.46045,                 1.5762,              0.0043075,              0.0043075,              0.0043075
                    117,                0.82294,                0.52224,                 1.5086,                0.77871,                0.74222,                0.77562,                0.60446,                0.76997,                0.46013,                 1.5761,               0.004258,               0.004258,               0.004258
