                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     68,                 1.1235,                0.74416,                 1.7338,                0.69327,                0.58215,                0.65637,                0.47383,                 1.1049,                0.67357,                 1.9328,              0.0058544,              0.0058544,              0.0058544
                     69,                 1.1205,                0.74088,                 1.7336,                0.69363,                0.58214,                0.65629,                0.47398,                 1.1042,                0.67331,                 1.9317,              0.0057925,              0.0057925,              0.0057925
                     70,                 1.1218,                0.74069,                 1.7369,                0.69504,                0.58151,                0.65641,                0.47411,                 1.1036,                0.67293,                  1.931,              0.0057306,              0.0057306,              0.0057306
                     71,                 1.1205,                0.74134,                 1.7249,                0.69535,                0.58133,                0.65645,                0.47427,                 1.1032,                0.67287,                 1.9302,              0.0056688,              0.0056688,              0.0056688
                     72,                 1.1182,                0.73988,                 1.7282,                 0.6947,                 0.5818,                0.65638,                0.47427,                 1.1027,                0.67269,                 1.9296,              0.0056069,              0.0056069,              0.0056069
                     73,                 1.1184,                0.74077,                 1.7312,                 0.6951,                0.58211,                0.65646,                0.47433,                 1.1025,                0.67244,                 1.9289,               0.005545,               0.005545,               0.005545
                     74,                 1.1137,                0.73848,                 1.7215,                0.69732,                0.58126,                0.65681,                0.47468,                  1.102,                0.67206,                  1.928,              0.0054831,              0.0054831,              0.0054831
                     75,                  1.114,                0.73648,                 1.7175,                0.69896,                0.58005,                0.65676,                0.47464,                 1.1019,                 0.6719,                 1.9277,              0.0054212,              0.0054212,              0.0054212
                     76,                 1.1125,                 0.7346,                 1.7171,                0.70015,                0.57999,                0.65724,                0.47523,                 1.1016,                0.67163,                 1.9269,              0.0053594,              0.0053594,              0.0053594
                     77,                 1.1048,                0.73169,                 1.7083,                0.69943,                0.58058,                0.65769,                 0.4756,                 1.1014,                0.67131,                 1.9266,              0.0052975,              0.0052975,              0.0052975
                     78,                 1.1048,                0.73091,                  1.708,                0.70135,                0.57964,                0.65772,                0.47559,                 1.1012,                0.67115,                  1.926,              0.0052356,              0.0052356,              0.0052356
                     79,                 1.1083,                0.73413,                 1.7112,                0.69994,                0.58025,                0.65786,                0.47581,                 1.1009,                0.67087,                 1.9254,              0.0051737,              0.0051737,              0.0051737
                     80,                 1.1089,                0.73565,                 1.7195,                0.70046,                0.58009,                0.65787,                0.47585,                 1.1006,                0.67071,                 1.9247,              0.0051119,              0.0051119,              0.0051119
                     81,                 1.1008,                 0.7285,                 1.7043,                0.70121,                0.57971,                0.65829,                0.47613,                 1.1003,                0.67066,                 1.9242,                0.00505,                0.00505,                0.00505
                     82,                 1.1028,                0.72886,                  1.705,                 0.7021,                0.57934,                0.65826,                0.47632,                    1.1,                0.67043,                 1.9237,              0.0049881,              0.0049881,              0.0049881
                     83,                 1.1032,                0.72728,                 1.7085,                0.70072,                0.58017,                0.65839,                0.47647,                 1.0996,                 0.6703,                 1.9228,              0.0049263,              0.0049263,              0.0049263
                     84,                 1.0989,                0.72669,                 1.7048,                0.70093,                0.57969,                0.65828,                0.47659,                 1.0992,                0.67023,                 1.9221,              0.0048644,              0.0048644,              0.0048644
                     85,                 1.0993,                0.72602,                 1.7087,                 0.7008,                 0.5803,                0.65852,                0.47681,                 1.0989,                0.67025,                 1.9213,              0.0048025,              0.0048025,              0.0048025
                     86,                  1.103,                0.73042,                 1.6996,                0.70257,                0.57973,                0.65871,                 0.4771,                 1.0983,                0.66998,                 1.9203,              0.0047406,              0.0047406,              0.0047406
                     87,                 1.0941,                0.71997,                 1.6967,                 0.7033,                0.57954,                0.65862,                0.47721,                 1.0978,                0.66999,                 1.9192,              0.0046788,              0.0046788,              0.0046788
                     88,                 1.0955,                0.72414,                 1.7002,                0.70267,                0.58007,                0.65864,                0.47734,                 1.0974,                0.67013,                 1.9185,              0.0046169,              0.0046169,              0.0046169
                     89,                 1.0925,                0.71957,                 1.6953,                0.70423,                 0.5795,                0.65893,                 0.4777,                 1.0969,                0.67001,                 1.9172,               0.004555,               0.004555,               0.004555
                     90,                 1.0902,                0.71905,                 1.6989,                0.70483,                0.57947,                0.65917,                0.47816,                 1.0961,                0.66982,                 1.9157,              0.0044931,              0.0044931,              0.0044931
                     91,                 1.0873,                0.71648,                 1.6914,                0.70393,                 0.5798,                0.65928,                0.47841,                 1.0955,                0.66971,                 1.9148,              0.0044313,              0.0044313,              0.0044313
                     92,                 1.0934,                0.71778,                 1.6974,                0.70414,                0.57962,                0.65904,                0.47847,                 1.0949,                0.66979,                 1.9137,              0.0043694,              0.0043694,              0.0043694
                     93,                 1.0845,                0.71552,                 1.6831,                0.70067,                0.58214,                0.65927,                0.47894,                 1.0944,                0.66978,                 1.9125,              0.0043075,              0.0043075,              0.0043075
                     94,                 1.0848,                0.71286,                 1.6922,                 0.6988,                0.58368,                0.65969,                0.47954,                 1.0933,                0.66923,                 1.9108,              0.0042456,              0.0042456,              0.0042456
                     95,                 1.0847,                 0.7124,                 1.6863,                0.70388,                0.58216,                0.65973,                0.47974,                 1.0923,                0.66924,                 1.9091,              0.0041837,              0.0041837,              0.0041837
                     96,                 1.0846,                0.71494,                 1.6924,                0.70029,                0.58423,                0.66015,                0.48026,                 1.0912,                 0.6689,                 1.9074,              0.0041219,              0.0041219,              0.0041219
                     97,                 1.0832,                0.71198,                  1.685,                0.70122,                0.58434,                0.66046,                0.48073,                 1.0901,                 0.6687,                 1.9056,                0.00406,                0.00406,                0.00406
                     98,                 1.0975,                0.71781,                 1.7131,                0.70247,                0.58374,                0.66036,                0.48069,                 1.0889,                0.66836,                 1.9042,              0.0039981,              0.0039981,              0.0039981
                     99,                  1.099,                0.71906,                 1.7205,                0.70224,                0.58351,                0.66034,                0.48083,                 1.0879,                0.66811,                 1.9034,              0.0039362,              0.0039362,              0.0039362
                    100,                 1.0986,                0.72044,                  1.707,                0.70435,                0.58286,                 0.6603,                0.48094,                 1.0867,                0.66757,                 1.9022,              0.0038744,              0.0038744,              0.0038744
                    101,                 1.0952,                0.71755,                 1.7099,                0.69729,                0.58676,                0.66066,                0.48133,                 1.0855,                0.66697,                 1.9007,              0.0038125,              0.0038125,              0.0038125
                    102,                 1.0929,                0.71581,                  1.708,                0.69481,                0.58828,                0.66091,                0.48154,                 1.0843,                0.66649,                 1.8994,              0.0037506,              0.0037506,              0.0037506
                    103,                 1.0913,                0.71452,                 1.7009,                0.69691,                0.58675,                0.66055,                0.48141,                  1.083,                0.66587,                 1.8977,              0.0036888,              0.0036888,              0.0036888
                    104,                 1.0935,                0.71852,                 1.7008,                0.69661,                0.58836,                0.66148,                0.48229,                 1.0819,                0.66534,                 1.8962,              0.0036269,              0.0036269,              0.0036269
                    105,                 1.0864,                0.71155,                 1.7011,                0.69618,                0.58861,                0.66166,                 0.4827,                 1.0807,                 0.6648,                 1.8947,               0.003565,               0.003565,               0.003565
                    106,                 1.0849,                0.71032,                 1.6953,                 0.7009,                0.58691,                0.66172,                  0.483,                 1.0796,                0.66447,                  1.893,              0.0035031,              0.0035031,              0.0035031
                    107,                 1.0836,                0.71066,                 1.6924,                0.70096,                0.58737,                0.66183,                0.48342,                 1.0782,                0.66412,                 1.8913,              0.0034413,              0.0034413,              0.0034413
                    108,                 1.0852,                0.71238,                  1.692,                0.70192,                0.58698,                0.66193,                0.48371,                  1.077,                0.66377,                 1.8899,              0.0033794,              0.0033794,              0.0033794
                    109,                   1.08,                 0.7091,                 1.6922,                0.70305,                0.58671,                  0.662,                0.48393,                 1.0761,                0.66356,                 1.8888,              0.0033175,              0.0033175,              0.0033175
                    110,                 1.0822,                0.70584,                 1.6998,                0.69774,                0.58951,                0.66219,                 0.4842,                 1.0752,                0.66332,                 1.8878,              0.0032556,              0.0032556,              0.0032556
                    111,                 1.0846,                0.70765,                 1.7049,                 0.6986,                0.58939,                0.66236,                0.48458,                  1.074,                0.66294,                 1.8864,              0.0031938,              0.0031938,              0.0031938
                    112,                 1.0851,                0.70861,                 1.6937,                 0.6979,                0.58963,                0.66227,                0.48462,                 1.0734,                0.66266,                 1.8859,              0.0031319,              0.0031319,              0.0031319
                    113,                 1.0829,                0.70724,                 1.6969,                0.69968,                0.58886,                0.66241,                0.48507,                 1.0723,                0.66228,                 1.8845,                0.00307,                0.00307,                0.00307
                    114,                 1.0813,                0.70491,                 1.6984,                0.70077,                0.58825,                0.66236,                0.48529,                 1.0714,                0.66191,                 1.8836,              0.0030081,              0.0030081,              0.0030081
                    115,                   1.08,                0.70424,                 1.6903,                0.69616,                0.59131,                0.66258,                0.48559,                 1.0702,                0.66136,                 1.8822,              0.0029462,              0.0029462,              0.0029462
                    116,                 1.0831,                0.70845,                 1.6923,                0.69972,                0.58947,                0.66252,                 0.4857,                 1.0695,                0.66108,                 1.8812,              0.0028844,              0.0028844,              0.0028844
                    117,                 1.0763,                0.70221,                 1.6895,                0.70027,                0.58923,                0.66247,                0.48584,                 1.0687,                0.66079,                 1.8801,              0.0028225,              0.0028225,              0.0028225
                    118,                 1.0752,                0.70066,                 1.6888,                 0.6983,                0.59088,                0.66267,                0.48634,                 1.0676,                0.66033,                 1.8789,              0.0027606,              0.0027606,              0.0027606
                    119,                 1.0735,                0.70044,                 1.6857,                0.69952,                0.59062,                0.66273,                0.48664,                 1.0668,                0.65993,                  1.878,              0.0026987,              0.0026987,              0.0026987
                    120,                 1.0758,                0.70316,                 1.6859,                0.70049,                0.59021,                0.66276,                0.48683,                 1.0657,                0.65961,                 1.8766,              0.0026369,              0.0026369,              0.0026369
                    121,                 1.0706,                0.69982,                 1.6839,                0.69608,                0.59346,                 0.6631,                0.48737,                 1.0647,                0.65917,                 1.8751,               0.002575,               0.002575,               0.002575
                    122,                  1.072,                0.70122,                 1.6817,                0.70304,                0.59008,                0.66316,                0.48765,                 1.0637,                0.65886,                 1.8737,              0.0025131,              0.0025131,              0.0025131
                    123,                 1.0725,                0.69996,                 1.6848,                0.70213,                0.58995,                0.66277,                0.48761,                 1.0629,                0.65853,                 1.8725,              0.0024513,              0.0024513,              0.0024513
                    124,                 1.0715,                0.70023,                 1.6819,                0.70055,                0.59224,                 0.6635,                0.48841,                 1.0618,                0.65803,                 1.8709,              0.0023894,              0.0023894,              0.0023894
                    125,                  1.066,                0.69394,                 1.6822,                0.70058,                0.59218,                0.66335,                0.48849,                  1.061,                0.65783,                 1.8698,              0.0023275,              0.0023275,              0.0023275
                    126,                 1.0646,                0.69414,                  1.682,                0.70082,                0.59266,                0.66375,                0.48893,                 1.0603,                0.65741,                 1.8688,              0.0022656,              0.0022656,              0.0022656
                    127,                 1.0669,                 0.6948,                 1.6838,                0.70215,                0.59224,                0.66374,                0.48907,                 1.0593,                0.65714,                 1.8675,              0.0022038,              0.0022038,              0.0022038
                    128,                 1.0649,                0.69261,                 1.6836,                0.70201,                0.59295,                0.66433,                0.48978,                 1.0585,                0.65695,                 1.8662,              0.0021419,              0.0021419,              0.0021419
                    129,                 1.0616,                 0.6897,                 1.6772,                0.70253,                0.59294,                0.66464,                 0.4903,                 1.0579,                0.65673,                 1.8649,                0.00208,                0.00208,                0.00208
                    130,                 1.0595,                0.68865,                 1.6725,                0.70235,                  0.593,                0.66464,                0.49026,                 1.0575,                0.65659,                 1.8643,              0.0020181,              0.0020181,              0.0020181
                    131,                 1.0581,                0.68517,                 1.6775,                0.70112,                0.59346,                0.66472,                 0.4905,                  1.057,                0.65639,                 1.8638,              0.0019563,              0.0019563,              0.0019563
                    132,                 1.0599,                0.68904,                 1.6737,                0.70041,                0.59364,                0.66441,                0.49042,                 1.0561,                0.65606,                 1.8626,              0.0018944,              0.0018944,              0.0018944
                    133,                 1.0538,                 0.6822,                 1.6705,                0.70194,                0.59371,                0.66497,                0.49106,                 1.0556,                  0.656,                 1.8618,              0.0018325,              0.0018325,              0.0018325
                    134,                 1.0552,                 0.6823,                 1.6749,                0.70014,                0.59515,                0.66522,                0.49148,                  1.055,                0.65571,                 1.8607,              0.0017706,              0.0017706,              0.0017706
                    135,                 1.0523,                0.68117,                 1.6681,                0.70124,                0.59441,                0.66535,                0.49174,                 1.0544,                 0.6555,                 1.8599,              0.0017087,              0.0017087,              0.0017087
                    136,                 1.0534,                0.68181,                 1.6688,                 0.6975,                0.59652,                0.66544,                0.49192,                 1.0538,                0.65517,                 1.8593,              0.0016469,              0.0016469,              0.0016469
                    137,                 1.0514,                0.67865,                  1.665,                0.70057,                0.59471,                0.66524,                0.49201,                 1.0533,                0.65503,                 1.8589,               0.001585,               0.001585,               0.001585
                    138,                 1.0514,                0.67999,                 1.6676,                 0.7018,                0.59397,                0.66531,                0.49222,                 1.0529,                0.65487,                 1.8583,              0.0015231,              0.0015231,              0.0015231
                    139,                 1.0482,                0.67564,                 1.6601,                0.69994,                0.59555,                0.66558,                0.49254,                 1.0523,                0.65454,                 1.8579,              0.0014612,              0.0014612,              0.0014612
                    140,                 1.0474,                0.67715,                 1.6567,                0.69808,                0.59656,                 0.6655,                0.49274,                  1.052,                 0.6545,                 1.8573,              0.0013994,              0.0013994,              0.0013994
                    141,                 1.0456,                 0.6756,                 1.6594,                0.69915,                0.59674,                0.66571,                0.49292,                 1.0517,                0.65426,                 1.8571,              0.0013375,              0.0013375,              0.0013375
                    142,                 1.0448,                0.67295,                 1.6599,                 0.6973,                0.59797,                0.66586,                0.49312,                 1.0513,                 0.6541,                 1.8566,              0.0012756,              0.0012756,              0.0012756
                    143,                 1.0442,                0.67297,                 1.6609,                0.69305,                0.59992,                0.66573,                 0.4931,                  1.051,                0.65412,                 1.8562,              0.0012138,              0.0012138,              0.0012138
                    144,                 1.0415,                0.67132,                 1.6539,                0.69376,                0.59975,                0.66572,                0.49334,                 1.0503,                0.65399,                 1.8557,              0.0011519,              0.0011519,              0.0011519
                    145,                 1.0154,                0.63753,                 1.7249,                0.70067,                0.59524,                0.66514,                0.49347,                 1.0502,                0.65465,                 1.8553,                0.00109,                0.00109,                0.00109
