                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     54,                0.95282,                0.62187,                 2.1383,                0.67216,                0.65322,                0.64967,                 0.4908,                0.88384,                0.56796,                 2.0669,               0.004753,               0.004753,               0.004753
                     55,                0.93435,                 0.6018,                 2.1207,                0.67432,                0.65202,                0.65043,                0.49148,                0.88389,                0.56766,                 2.0668,               0.004654,               0.004654,               0.004654
                     56,                0.94049,                 0.6122,                 2.1256,                0.67299,                0.65402,                0.65033,                0.49118,                0.88352,                0.56736,                 2.0669,               0.004555,               0.004555,               0.004555
                     57,                0.94619,                0.61387,                 2.1335,                0.67763,                0.64979,                0.64974,                0.49074,                0.88349,                0.56743,                 2.0668,               0.004456,               0.004456,               0.004456
                     58,                0.94413,                0.61392,                 2.1255,                0.67486,                0.65182,                0.64946,                0.49095,                0.88307,                 0.5673,                 2.0665,               0.004357,               0.004357,               0.004357
                     59,                0.94633,                0.61539,                 2.1318,                0.67458,                0.65124,                0.65003,                0.49153,                0.88292,                0.56716,                 2.0661,               0.004258,               0.004258,               0.004258
                     60,                 0.9425,                0.61393,                 2.1307,                0.67654,                0.65174,                 0.6507,                 0.4919,                0.88261,                0.56677,                 2.0655,               0.004159,               0.004159,               0.004159
                     61,                0.94709,                0.61951,                 2.1341,                0.68218,                   0.65,                 0.6523,                0.49262,                0.88281,                 0.5663,                 2.0648,                0.00406,                0.00406,                0.00406
                     62,                0.94724,                0.61514,                 2.1321,                0.68045,                0.65119,                0.65241,                0.49327,                0.88236,                0.56587,                 2.0644,               0.003961,               0.003961,               0.003961
                     63,                0.94484,                0.61434,                 2.1295,                0.68367,                 0.6516,                0.65356,                0.49391,                 0.8818,                 0.5653,                  2.064,               0.003862,               0.003862,               0.003862
