                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.0352,                0.67891,                 1.7012,                0.71758,                0.66419,                0.70811,                0.54277,                0.89809,                0.54389,                 1.7687,              0.0072775,              0.0072775,              0.0072775
                     46,                 1.0353,                0.67843,                 1.7019,                0.72191,                0.66439,                0.71036,                0.54445,                0.89592,                0.54251,                 1.7664,              0.0072156,              0.0072156,              0.0072156
                     47,                 1.0314,                0.67478,                 1.6956,                0.71976,                0.66954,                0.71276,                0.54722,                0.89413,                0.54073,                 1.7653,              0.0071538,              0.0071538,              0.0071538
                     48,                 1.0299,                0.67547,                  1.691,                0.71791,                0.67445,                0.71383,                0.54829,                 0.8925,                0.53987,                 1.7626,              0.0070919,              0.0070919,              0.0070919
                     49,                 1.0254,                0.67059,                 1.6962,                0.72441,                0.67274,                0.71527,                0.54996,                0.89137,                0.53909,                 1.7614,                0.00703,                0.00703,                0.00703
                     50,                 1.0243,                0.66844,                 1.6894,                0.72585,                0.67401,                0.71644,                  0.551,                0.88959,                0.53836,                  1.759,              0.0069681,              0.0069681,              0.0069681
                     51,                 1.0208,                0.66683,                 1.6832,                0.72898,                0.67458,                0.71828,                0.55299,                0.88707,                0.53776,                 1.7554,              0.0069063,              0.0069063,              0.0069063
                     52,                 1.0147,                0.66551,                 1.6832,                0.73084,                0.67503,                0.71941,                0.55392,                0.88591,                0.53741,                 1.7536,              0.0068444,              0.0068444,              0.0068444
                     53,                  1.013,                0.66014,                 1.6794,                0.73171,                 0.6764,                0.72038,                0.55497,                0.88503,                0.53678,                 1.7514,              0.0067825,              0.0067825,              0.0067825
                     54,                   1.01,                0.66262,                 1.6736,                0.73426,                0.67595,                0.72181,                0.55605,                0.88372,                0.53616,                 1.7494,              0.0067206,              0.0067206,              0.0067206
                     55,                 1.0064,                0.65957,                 1.6739,                0.73804,                0.67409,                0.72283,                0.55714,                 0.8823,                0.53548,                 1.7474,              0.0066587,              0.0066587,              0.0066587
                     56,                 1.0011,                0.65539,                  1.668,                0.74231,                0.67326,                 0.7243,                0.55839,                0.88119,                0.53476,                 1.7454,              0.0065969,              0.0065969,              0.0065969
                     57,                0.99748,                0.65868,                 1.6672,                0.74236,                0.67438,                0.72503,                0.55929,                0.88028,                 0.5339,                 1.7437,               0.006535,               0.006535,               0.006535
                     58,                0.97876,                0.65378,                  1.654,                0.74036,                0.67635,                0.72501,                0.55949,                 0.8803,                0.53285,                  1.744,              0.0064731,              0.0064731,              0.0064731
                     59,                0.97619,                0.65345,                 1.6471,                0.74137,                0.67578,                0.72497,                0.55963,                0.88001,                0.53213,                 1.7436,              0.0064112,              0.0064112,              0.0064112
                     60,                0.96542,                0.64915,                 1.6381,                 0.7396,                0.67721,                0.72483,                0.55976,                0.87985,                0.53119,                 1.7436,              0.0063494,              0.0063494,              0.0063494
                     61,                0.96403,                0.64837,                 1.6342,                0.73988,                0.67763,                0.72492,                0.55985,                0.88005,                0.53062,                 1.7436,              0.0062875,              0.0062875,              0.0062875
                     62,                 0.9568,                0.64653,                  1.634,                0.74006,                0.67849,                 0.7252,                0.56024,                0.87991,                0.52989,                 1.7434,              0.0062256,              0.0062256,              0.0062256
                     63,                0.95251,                0.64236,                 1.6236,                0.74125,                0.67833,                0.72538,                0.56037,                0.87951,                0.52929,                 1.7432,              0.0061637,              0.0061637,              0.0061637
                     64,                0.94699,                0.63594,                 1.6224,                0.74149,                0.67794,                 0.7256,                0.56048,                0.87905,                0.52861,                 1.7427,              0.0061019,              0.0061019,              0.0061019
                     65,                0.94483,                0.63756,                 1.6173,                0.74222,                0.67831,                0.72579,                0.56086,                0.87845,                0.52788,                  1.742,                0.00604,                0.00604,                0.00604
                     66,                0.94176,                0.63611,                 1.6178,                0.74291,                0.67802,                 0.7261,                0.56132,                0.87797,                0.52726,                 1.7413,              0.0059781,              0.0059781,              0.0059781
                     67,                0.93798,                0.63151,                 1.6133,                0.74202,                0.67852,                 0.7265,                0.56178,                0.87694,                0.52653,                 1.7404,              0.0059163,              0.0059163,              0.0059163
                     68,                0.93682,                0.63145,                  1.612,                0.74303,                0.67842,                0.72689,                0.56225,                0.87599,                0.52605,                 1.7392,              0.0058544,              0.0058544,              0.0058544
