                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    102,                0.88292,                0.56802,                 1.5839,                0.78181,                0.70611,                0.76351,                 0.6105,                 0.7918,                0.48759,                 1.6459,              0.0037506,              0.0037506,              0.0037506
                    103,                 0.8841,                0.56809,                 1.5816,                0.78157,                 0.7063,                0.76347,                0.61063,                0.79143,                 0.4873,                 1.6453,              0.0036888,              0.0036888,              0.0036888
                    104,                0.88172,                 0.5655,                 1.5825,                0.77988,                0.70743,                0.76373,                0.61091,                0.79111,                0.48692,                 1.6448,              0.0036269,              0.0036269,              0.0036269
                    105,                0.88073,                0.56524,                 1.5821,                0.78072,                0.70715,                 0.7637,                0.61098,                0.79074,                0.48655,                 1.6444,               0.003565,               0.003565,               0.003565
                    106,                 0.8796,                0.56346,                 1.5749,                0.78016,                 0.7077,                0.76384,                0.61117,                0.79038,                0.48618,                 1.6441,              0.0035031,              0.0035031,              0.0035031
                    107,                0.87651,                0.56239,                 1.5792,                0.78173,                0.70673,                0.76395,                0.61149,                0.78997,                0.48586,                 1.6438,              0.0034413,              0.0034413,              0.0034413
                    108,                0.88004,                0.56372,                 1.5791,                0.78136,                0.70693,                0.76384,                0.61159,                0.78967,                0.48555,                 1.6435,              0.0033794,              0.0033794,              0.0033794
                    109,                0.87873,                0.55937,                 1.5856,                0.78193,                0.70654,                0.76384,                0.61162,                0.78935,                0.48521,                 1.6432,              0.0033175,              0.0033175,              0.0033175
                    110,                0.87727,                0.56091,                 1.5759,                0.78109,                 0.7073,                0.76378,                0.61161,                0.78898,                0.48478,                 1.6426,              0.0032556,              0.0032556,              0.0032556
                    111,                0.87681,                0.56032,                 1.5712,                 0.7815,                0.70759,                0.76398,                0.61183,                0.78864,                0.48444,                 1.6418,              0.0031938,              0.0031938,              0.0031938
                    112,                0.87261,                0.55799,                 1.5724,                0.77953,                0.70888,                0.76423,                0.61218,                0.78821,                0.48411,                 1.6411,              0.0031319,              0.0031319,              0.0031319
                    113,                 0.8745,                0.55941,                 1.5722,                0.78037,                0.70868,                0.76425,                0.61223,                0.78792,                0.48385,                 1.6405,                0.00307,                0.00307,                0.00307
